date,lat,lon,sic_t,sic_t1,sic_t2,sic_t7,wind_speed,wind_dir,temp,current_u,current_v,sst,lat_factor,seasonal,target_24h,target_48h,target_72h
2026-08-18,-72.86,-31.76,0.5781,0.653,0.6579,0.6764,5.94,108.1,-18.5,0.3507,0.289,1.4,0.7143,0.9707,0.6207,0.6256,0.6543
2026-08-18,-72.86,-10.59,0.6385,0.6671,0.6659,0.6424,8.75,202.0,-18.1,0.1171,-0.1504,-0.9,0.7143,0.9707,0.6796,0.6586,0.679
2026-08-18,-72.86,10.59,0.6877,0.7091,0.6964,0.6309,17.62,327.7,-21.5,0.2738,0.12,1.4,0.7143,0.9707,0.7347,0.7731,0.7159
2026-08-18,-72.86,31.76,0.7259,0.7375,0.7796,0.7039,9.33,92.7,-19.4,0.2073,0.0705,0.3,0.7143,0.9707,0.7176,0.7489,0.7331
2026-08-18,-72.86,52.94,0.717,0.7205,0.7481,0.7541,9.05,311.8,-22.2,0.2286,0.2448,1.3,0.7143,0.9707,0.7505,0.7353,0.7549
2026-08-18,-72.86,74.12,0.7368,0.6343,0.7233,0.7048,5.76,108.3,-20.2,0.3938,0.314,-0.4,0.7143,0.9707,0.669,0.7465,0.7337
2026-08-18,-72.86,95.29,0.7252,0.7613,0.7966,0.7127,5.89,177.5,-27.1,0.3114,-0.3043,0.4,0.7143,0.9707,0.7409,0.7084,0.6362
2026-08-18,-72.86,116.47,0.6322,0.6735,0.6715,0.723,12.84,325.4,-19.2,0.4262,-0.0213,0.3,0.7143,0.9707,0.7223,0.719,0.7378
2026-08-18,-72.86,137.65,0.7177,0.7,0.6965,0.634,6.09,289.3,-21.5,0.4462,0.04,1.2,0.7143,0.9707,0.6196,0.666,0.6175
2026-08-18,-72.86,158.82,0.6416,0.5916,0.5898,0.6394,7.57,333.4,-24.4,0.2595,0.1836,1.6,0.7143,0.9707,0.5719,0.5783,0.6451
2026-08-18,-72.86,180.0,0.6103,0.6145,0.5464,0.5907,16.18,124.1,-20.5,0.2095,-0.0725,1.7,0.7143,0.9707,0.6931,0.5518,0.5549
2026-08-18,-71.43,-180.0,0.4897,0.5851,0.4915,0.5555,11.32,22.9,-16.4,0.2167,0.175,1.1,0.6571,0.9707,0.5223,0.5098,0.5315
2026-08-18,-71.43,-158.82,0.4898,0.4692,0.5434,0.4563,16.12,54.6,-17.4,0.1843,0.0289,0.2,0.6571,0.9707,0.5782,0.4796,0.5117
2026-08-18,-71.43,-137.65,0.4296,0.5064,0.4708,0.518,8.98,167.7,-15.2,0.2416,-0.2768,1.4,0.6571,0.9707,0.4971,0.485,0.487
2026-08-18,-71.43,-116.47,0.5089,0.5296,0.5224,0.5068,14.2,315.4,-19.2,0.4401,-0.1429,4.0,0.6571,0.9707,0.5124,0.4431,0.4789
2026-08-18,-71.43,-95.29,0.4561,0.4678,0.4867,0.5117,12.77,116.4,-19.9,0.2405,0.1284,-0.1,0.6571,0.9707,0.5474,0.4559,0.5201
2026-08-18,-71.43,-74.12,0.547,0.5872,0.5188,0.4667,8.54,226.3,-20.6,0.279,-0.0609,3.0,0.6571,0.9707,0.5392,0.5626,0.5321
2026-08-18,-71.43,-52.94,0.5302,0.5109,0.5087,0.6533,17.93,309.2,-19.7,0.0566,-0.0634,0.4,0.6571,0.9707,0.477,0.522,0.6003
2026-08-18,-71.43,-31.76,0.5044,0.5204,0.5885,0.5593,7.35,149.1,-23.0,0.2846,-0.2521,1.9,0.6571,0.9707,0.5825,0.553,0.6008
2026-08-18,-71.43,-10.59,0.6015,0.5972,0.7024,0.6001,6.89,28.2,-20.3,0.2366,0.1435,2.8,0.6571,0.9707,0.6246,0.5885,0.6319
2026-08-18,-71.43,10.59,0.679,0.7119,0.664,0.6105,16.11,27.1,-16.7,0.2575,-0.2864,-0.5,0.6571,0.9707,0.6185,0.6218,0.6485
2026-08-18,-71.43,31.76,0.7188,0.6597,0.7194,0.6415,15.72,231.9,-18.5,0.1029,0.1259,1.6,0.6571,0.9707,0.5687,0.599,0.6484
2026-08-18,-71.43,52.94,0.6924,0.7203,0.6714,0.6377,13.84,49.1,-21.3,0.2721,-0.2652,-0.2,0.6571,0.9707,0.6986,0.6761,0.6854
2026-08-18,-71.43,74.12,0.7403,0.6959,0.7441,0.6395,5.42,39.9,-21.2,0.2184,-0.1484,1.8,0.6571,0.9707,0.7168,0.6747,0.6656
2026-08-18,-71.43,95.29,0.6264,0.6523,0.6388,0.6564,14.37,4.9,-17.3,0.3203,0.2961,2.8,0.6571,0.9707,0.6537,0.6553,0.6223
2026-08-18,-71.43,116.47,0.6486,0.612,0.6556,0.6103,6.78,237.9,-16.6,0.41,-0.0482,-0.5,0.6571,0.9707,0.6201,0.6373,0.6329
2026-08-18,-71.43,137.65,0.629,0.6353,0.6427,0.6174,11.5,314.7,-22.9,0.2953,0.1633,1.3,0.6571,0.9707,0.6536,0.6186,0.6051
2026-08-18,-71.43,158.82,0.5943,0.5819,0.5964,0.6103,17.14,153.5,-13.0,0.2376,0.1286,0.7,0.6571,0.9707,0.4911,0.5843,0.5273
2026-08-18,-71.43,180.0,0.6105,0.5225,0.5394,0.6023,14.11,78.7,-14.9,0.3114,0.188,2.3,0.6571,0.9707,0.4984,0.475,0.4961
2026-08-18,-70.0,-180.0,0.5009,0.5262,0.4653,0.5222,13.53,206.9,-14.8,0.101,0.2593,2.1,0.6,0.9707,0.5028,0.5884,0.4882
2026-08-18,-70.0,-158.82,0.4365,0.4033,0.4677,0.5124,14.26,351.5,-18.9,0.3265,0.1258,0.4,0.6,0.9707,0.4019,0.5037,0.4552
2026-08-18,-70.0,-137.65,0.4443,0.4396,0.4702,0.4299,8.82,348.6,-17.0,0.2561,-0.3404,1.1,0.6,0.9707,0.4595,0.4741,0.473
2026-08-18,-70.0,-116.47,0.4574,0.4719,0.4213,0.4459,9.41,68.7,-16.9,0.2722,-0.0435,1.5,0.6,0.9707,0.4819,0.4369,0.3607
2026-08-18,-70.0,-95.29,0.4716,0.4346,0.4203,0.4363,16.3,170.1,-13.0,0.3736,0.0514,2.3,0.6,0.9707,0.354,0.4613,0.4413
2026-08-18,-70.0,-74.12,0.5253,0.4224,0.4582,0.447,10.05,353.1,-20.1,0.4361,0.0565,2.6,0.6,0.9707,0.503,0.4938,0.4301
2026-08-18,-70.0,-52.94,0.5743,0.4527,0.5214,0.4304,5.53,241.9,-14.7,0.1404,-0.1046,0.7,0.6,0.9707,0.476,0.5023,0.5202
2026-08-18,-70.0,-31.76,0.6147,0.5271,0.4655,0.4851,7.47,224.3,-17.9,0.0748,-0.1298,3.4,0.6,0.9707,0.5506,0.5632,0.5182
2026-08-18,-70.0,-10.59,0.5636,0.6326,0.5679,0.599,17.19,39.2,-19.1,0.2309,-0.1615,1.6,0.6,0.9707,0.5455,0.5149,0.5477
2026-08-18,-70.0,10.59,0.5555,0.616,0.5223,0.6079,16.88,313.5,-20.3,0.3058,0.4899,1.1,0.6,0.9707,0.5491,0.5864,0.5823
2026-08-18,-70.0,31.76,0.5933,0.5845,0.6415,0.6439,7.91,61.5,-17.9,0.3981,0.1262,3.1,0.6,0.9707,0.6785,0.6697,0.6243
2026-08-18,-70.0,52.94,0.6112,0.6323,0.6866,0.7257,12.73,104.3,-14.9,0.065,-0.1359,2.9,0.6,0.9707,0.6128,0.6122,0.6037
2026-08-18,-70.0,74.12,0.6075,0.6195,0.6108,0.6511,8.9,125.6,-19.5,0.4219,-0.0722,3.0,0.6,0.9707,0.5946,0.6777,0.5752
2026-08-18,-70.0,95.29,0.6043,0.6597,0.6093,0.6003,7.49,306.6,-17.2,0.0938,0.0543,2.5,0.6,0.9707,0.6467,0.6116,0.6712
2026-08-18,-70.0,116.47,0.5814,0.5909,0.5123,0.5734,9.94,90.2,-14.7,0.0653,0.1157,2.9,0.6,0.9707,0.5879,0.5623,0.6372
2026-08-18,-70.0,137.65,0.5592,0.5993,0.5768,0.5838,12.02,332.4,-16.1,0.2816,0.3889,2.3,0.6,0.9707,0.5424,0.5738,0.5928
2026-08-18,-70.0,158.82,0.4781,0.5394,0.5648,0.4888,12.44,149.7,-19.6,0.3839,0.0359,0.6,0.6,0.9707,0.4767,0.5683,0.5211
2026-08-18,-70.0,180.0,0.4824,0.5078,0.5114,0.549,6.36,175.6,-15.8,0.1339,-0.0962,4.8,0.6,0.9707,0.5087,0.506,0.4778
2026-08-18,-68.57,-180.0,0.4528,0.3754,0.4643,0.3277,9.43,342.6,-16.1,0.1241,-0.1246,1.6,0.5429,0.9707,0.4676,0.4468,0.4659
2026-08-18,-68.57,-158.82,0.3963,0.4182,0.3763,0.4808,17.15,167.1,-20.5,0.062,0.3051,1.8,0.5429,0.9707,0.4065,0.4179,0.4286
2026-08-18,-68.57,-137.65,0.3633,0.3978,0.4613,0.4471,6.76,277.8,-14.1,0.0675,0.0832,1.6,0.5429,0.9707,0.4196,0.3498,0.3997
2026-08-18,-68.57,-116.47,0.4639,0.3954,0.3106,0.341,10.57,198.2,-16.3,0.1742,-0.1841,1.1,0.5429,0.9707,0.3965,0.4269,0.3494
2026-08-18,-68.57,-95.29,0.3908,0.3954,0.5288,0.383,8.8,212.8,-17.3,0.2608,0.2397,3.9,0.5429,0.9707,0.4264,0.4118,0.4434
2026-08-18,-68.57,-74.12,0.3894,0.3458,0.2675,0.4806,11.5,180.8,-16.0,0.2916,-0.3892,3.5,0.5429,0.9707,0.4602,0.4361,0.4009
2026-08-18,-68.57,-52.94,0.4327,0.4526,0.4857,0.4568,9.56,231.1,-10.9,0.2767,-0.1248,4.5,0.5429,0.9707,0.3729,0.4197,0.4638
2026-08-18,-68.57,-31.76,0.5207,0.5085,0.4617,0.5576,13.22,270.9,-16.4,0.0729,-0.2854,1.8,0.5429,0.9707,0.5577,0.4742,0.4696
2026-08-18,-68.57,-10.59,0.5294,0.5019,0.5196,0.5423,17.83,30.2,-18.6,0.2124,0.1069,2.9,0.5429,0.9707,0.5095,0.5174,0.4663
2026-08-18,-68.57,10.59,0.5044,0.4344,0.5592,0.5971,6.46,78.2,-15.1,0.2753,-0.2498,1.9,0.5429,0.9707,0.6245,0.5302,0.6462
2026-08-18,-68.57,31.76,0.5319,0.5672,0.5881,0.6137,8.26,300.6,-20.2,0.3727,-0.0883,1.6,0.5429,0.9707,0.5593,0.591,0.5544
2026-08-18,-68.57,52.94,0.5118,0.5807,0.5458,0.6337,14.33,231.8,-16.9,0.2815,0.0812,4.1,0.5429,0.9707,0.556,0.5339,0.5823
2026-08-18,-68.57,74.12,0.5227,0.5153,0.65,0.5738,14.31,336.0,-13.6,0.2977,-0.3063,2.5,0.5429,0.9707,0.6391,0.5349,0.6127
2026-08-18,-68.57,95.29,0.6303,0.5294,0.6414,0.5549,14.8,249.4,-17.9,0.3706,-0.2139,1.2,0.5429,0.9707,0.5652,0.6088,0.552
2026-08-18,-68.57,116.47,0.5734,0.5591,0.5082,0.605,14.49,198.7,-17.6,0.1893,0.0675,2.9,0.5429,0.9707,0.5759,0.5025,0.5515
2026-08-18,-68.57,137.65,0.4659,0.578,0.4687,0.4789,8.72,21.6,-15.2,0.2375,-0.1449,0.8,0.5429,0.9707,0.533,0.5722,0.535
2026-08-18,-68.57,158.82,0.4852,0.4886,0.5129,0.5398,7.79,149.8,-15.6,0.2976,-0.0715,4.0,0.5429,0.9707,0.4541,0.4711,0.4007
2026-08-18,-68.57,180.0,0.4382,0.4058,0.4237,0.4361,17.73,12.5,-17.4,0.3314,0.0603,2.9,0.5429,0.9707,0.436,0.535,0.4029
2026-08-18,-67.14,-180.0,0.3847,0.3459,0.4088,0.3307,10.92,130.5,-17.7,0.1952,-0.0866,3.1,0.4857,0.9707,0.376,0.4225,0.3662
2026-08-18,-67.14,-158.82,0.3744,0.3346,0.3814,0.3689,13.07,244.9,-13.0,0.0726,-0.221,2.9,0.4857,0.9707,0.3753,0.3525,0.3332
2026-08-18,-67.14,-137.65,0.3293,0.3077,0.3957,0.3467,15.26,337.0,-8.9,0.146,-0.0155,2.8,0.4857,0.9707,0.3137,0.3563,0.2841
2026-08-18,-67.14,-116.47,0.3791,0.3048,0.2796,0.3172,6.75,277.6,-12.0,0.4023,-0.0211,2.7,0.4857,0.9707,0.2795,0.4271,0.3589
2026-08-18,-67.14,-95.29,0.385,0.3076,0.3263,0.3773,6.44,80.7,-11.3,0.0655,-0.0097,3.8,0.4857,0.9707,0.3414,0.325,0.3718
2026-08-18,-67.14,-74.12,0.273,0.3751,0.3415,0.3215,12.8,343.3,-14.1,0.065,0.1402,3.0,0.4857,0.9707,0.3808,0.3128,0.3626
2026-08-18,-67.14,-52.94,0.3429,0.3911,0.3986,0.399,10.38,338.0,-11.2,0.1713,0.0735,4.2,0.4857,0.9707,0.4002,0.3549,0.3236
2026-08-18,-67.14,-31.76,0.4217,0.4001,0.4743,0.4305,8.31,157.7,-14.0,0.2179,-0.0044,3.3,0.4857,0.9707,0.4232,0.4345,0.4081
2026-08-18,-67.14,-10.59,0.4694,0.4815,0.4594,0.4404,13.47,32.7,-8.2,0.3244,-0.2684,3.1,0.4857,0.9707,0.4408,0.4782,0.4039
2026-08-18,-67.14,10.59,0.4801,0.5538,0.5767,0.5243,7.99,172.9,-18.3,0.39,-0.0934,3.8,0.4857,0.9707,0.482,0.4246,0.5301
2026-08-18,-67.14,31.76,0.5172,0.5075,0.6049,0.5796,7.16,34.5,-17.1,0.2791,-0.0537,2.1,0.4857,0.9707,0.4738,0.5154,0.5514
2026-08-18,-67.14,52.94,0.5881,0.4571,0.5603,0.4944,5.75,344.8,-14.2,0.1314,-0.1989,2.3,0.4857,0.9707,0.4919,0.5953,0.5309
2026-08-18,-67.14,74.12,0.5075,0.5074,0.5542,0.5045,8.61,221.0,-15.6,0.2011,0.0028,4.7,0.4857,0.9707,0.5151,0.5561,0.5284
2026-08-18,-67.14,95.29,0.5369,0.4896,0.5729,0.5594,16.13,349.6,-15.7,0.1147,0.1344,3.3,0.4857,0.9707,0.5223,0.5499,0.5279
2026-08-18,-67.14,116.47,0.4822,0.5346,0.5,0.5075,7.39,309.9,-15.5,0.2882,0.2398,3.3,0.4857,0.9707,0.4931,0.4189,0.4167
2026-08-18,-67.14,137.65,0.4572,0.414,0.4566,0.4002,15.07,64.8,-21.7,0.1905,0.0735,4.9,0.4857,0.9707,0.4968,0.4588,0.4758
2026-08-18,-67.14,158.82,0.4247,0.4333,0.3924,0.4209,14.52,133.2,-16.2,0.1114,-0.0053,3.8,0.4857,0.9707,0.3816,0.3619,0.449
2026-08-18,-67.14,180.0,0.4053,0.4828,0.389,0.4147,7.74,231.3,-16.9,0.3023,0.1261,3.7,0.4857,0.9707,0.3148,0.4169,0.3569
2026-08-18,-65.71,-180.0,0.2564,0.3412,0.3206,0.2896,15.2,64.7,-11.1,0.4185,0.1797,4.8,0.4286,0.9707,0.3901,0.2622,0.3439
2026-08-18,-65.71,-158.82,0.3092,0.3462,0.2561,0.3097,7.3,22.4,-15.2,0.1779,0.0826,4.6,0.4286,0.9707,0.3304,0.3128,0.3389
2026-08-18,-65.71,-137.65,0.3491,0.2641,0.3212,0.2712,15.31,336.1,-14.0,0.2419,0.1257,5.0,0.4286,0.9707,0.3006,0.2548,0.2955
2026-08-18,-65.71,-116.47,0.2117,0.2982,0.2668,0.2374,9.15,71.9,-15.9,0.4249,-0.0437,3.2,0.4286,0.9707,0.3572,0.2837,0.3022
2026-08-18,-65.71,-95.29,0.2661,0.2933,0.2354,0.2463,8.83,359.0,-13.3,0.1818,0.2307,5.1,0.4286,0.9707,0.3077,0.274,0.2257
2026-08-18,-65.71,-74.12,0.2745,0.3471,0.2812,0.3449,16.3,287.6,-13.6,0.4491,0.1773,4.2,0.4286,0.9707,0.277,0.266,0.2824
2026-08-18,-65.71,-52.94,0.3832,0.3174,0.3503,0.3542,5.68,8.6,-14.2,0.4179,0.0339,2.9,0.4286,0.9707,0.3463,0.3832,0.3915
2026-08-18,-65.71,-31.76,0.3714,0.3069,0.3792,0.3549,14.86,219.5,-9.4,0.2139,0.1609,5.0,0.4286,0.9707,0.3826,0.3528,0.4172
2026-08-18,-65.71,-10.59,0.3532,0.4221,0.4036,0.4022,5.86,256.5,-16.5,0.3685,0.3087,3.4,0.4286,0.9707,0.4635,0.412,0.4162
2026-08-18,-65.71,10.59,0.4951,0.4534,0.4932,0.4647,16.34,278.8,-11.1,0.1448,0.0119,5.0,0.4286,0.9707,0.4588,0.4387,0.4454
2026-08-18,-65.71,31.76,0.4708,0.4198,0.4064,0.3769,12.5,39.4,-13.9,0.377,0.1754,4.7,0.4286,0.9707,0.4852,0.5055,0.4428
2026-08-18,-65.71,52.94,0.5348,0.4649,0.4239,0.4254,11.0,186.7,-10.9,0.0825,0.2628,3.7,0.4286,0.9707,0.5227,0.4542,0.538
2026-08-18,-65.71,74.12,0.5294,0.5133,0.5264,0.5232,12.52,102.1,-17.2,0.3328,-0.1657,4.5,0.4286,0.9707,0.4445,0.4591,0.432
2026-08-18,-65.71,95.29,0.3977,0.4417,0.4469,0.4835,9.98,72.3,-13.5,0.3413,0.1531,2.8,0.4286,0.9707,0.46,0.3771,0.4541
2026-08-18,-65.71,116.47,0.4055,0.4909,0.4553,0.407,6.09,67.6,-15.2,0.2301,0.1092,2.0,0.4286,0.9707,0.4301,0.4064,0.4702
2026-08-18,-65.71,137.65,0.357,0.3533,0.3776,0.4284,13.82,51.5,-14.7,0.3305,0.0769,4.1,0.4286,0.9707,0.4774,0.4389,0.4421
2026-08-18,-65.71,158.82,0.2959,0.3648,0.3899,0.3878,12.62,205.3,-16.9,0.1524,-0.0032,2.9,0.4286,0.9707,0.4086,0.378,0.3678
2026-08-18,-65.71,180.0,0.2955,0.3463,0.3994,0.3172,15.97,195.7,-16.8,0.4358,-0.2129,2.9,0.4286,0.9707,0.354,0.3505,0.348
2026-08-18,-64.29,-180.0,0.2545,0.2732,0.2993,0.2283,17.44,95.6,-8.3,0.3255,-0.0693,3.7,0.3714,0.9707,0.3244,0.2569,0.3046
2026-08-18,-64.29,-158.82,0.1816,0.2816,0.2238,0.2337,17.67,48.6,-12.7,0.1876,0.0201,4.9,0.3714,0.9707,0.2916,0.2095,0.2123
2026-08-18,-64.29,-137.65,0.2296,0.1746,0.1719,0.228,15.47,286.8,-10.8,0.1677,-0.01,4.3,0.3714,0.9707,0.2741,0.1984,0.3466
2026-08-18,-64.29,-116.47,0.2707,0.1645,0.2656,0.2582,16.79,190.0,-12.9,0.2338,0.0586,5.1,0.3714,0.9707,0.2856,0.2842,0.2853
2026-08-18,-64.29,-95.29,0.3126,0.2678,0.3057,0.2097,9.34,323.8,-12.8,0.3273,-0.2087,4.8,0.3714,0.9707,0.2673,0.2199,0.2604
2026-08-18,-64.29,-74.12,0.3016,0.279,0.2628,0.2441,15.54,60.1,-13.9,0.0684,-0.3553,5.0,0.3714,0.9707,0.2031,0.1918,0.229
2026-08-18,-64.29,-52.94,0.2852,0.2273,0.2532,0.3187,10.55,2.6,-12.0,0.2719,0.2309,4.2,0.3714,0.9707,0.2853,0.3389,0.2843
2026-08-18,-64.29,-31.76,0.3028,0.2578,0.3512,0.3511,7.19,120.8,-8.3,0.3161,0.0181,3.4,0.3714,0.9707,0.3764,0.3058,0.3545
2026-08-18,-64.29,-10.59,0.3342,0.3794,0.3887,0.4052,16.42,347.7,-16.0,0.0789,0.0421,5.4,0.3714,0.9707,0.3242,0.3733,0.3377
2026-08-18,-64.29,10.59,0.333,0.3558,0.4457,0.3868,8.44,271.1,-9.2,0.2287,0.0625,3.9,0.3714,0.9707,0.4913,0.3396,0.4141
2026-08-18,-64.29,31.76,0.3877,0.3774,0.4307,0.3416,9.57,128.6,-14.9,0.2247,0.0293,4.2,0.3714,0.9707,0.4612,0.4101,0.4407
2026-08-18,-64.29,52.94,0.4374,0.3872,0.4374,0.3862,11.47,309.1,-5.2,0.4369,-0.0099,5.9,0.3714,0.9707,0.3984,0.396,0.4328
2026-08-18,-64.29,74.12,0.4323,0.4934,0.4659,0.3689,8.37,322.8,-9.7,0.2464,-0.1794,4.1,0.3714,0.9707,0.4114,0.3375,0.4771
2026-08-18,-64.29,95.29,0.4906,0.4623,0.3782,0.3725,8.13,90.6,-13.8,0.1617,0.0476,5.4,0.3714,0.9707,0.4174,0.4525,0.4964
2026-08-18,-64.29,116.47,0.4098,0.4178,0.3909,0.4143,15.24,318.1,-11.2,0.0661,0.1404,2.9,0.3714,0.9707,0.3911,0.4233,0.342
2026-08-18,-64.29,137.65,0.4527,0.4038,0.3282,0.3926,14.58,30.8,-13.9,0.2639,0.0426,4.7,0.3714,0.9707,0.3926,0.3288,0.3803
2026-08-18,-64.29,158.82,0.3553,0.2752,0.3408,0.2301,17.69,310.7,-13.9,0.1526,0.2331,6.0,0.3714,0.9707,0.3086,0.2745,0.3474
2026-08-18,-64.29,180.0,0.25,0.2427,0.3266,0.3554,5.04,18.8,-15.2,0.1585,0.1883,3.4,0.3714,0.9707,0.2367,0.3055,0.3442
2026-08-18,-62.86,-180.0,0.1797,0.2723,0.2503,0.2318,13.79,327.6,-14.6,0.2516,0.1068,4.7,0.3143,0.9707,0.226,0.1714,0.1848
2026-08-18,-62.86,-158.82,0.194,0.1599,0.206,0.1492,10.87,171.4,-9.8,0.3321,0.1446,3.8,0.3143,0.9707,0.1432,0.1558,0.151
2026-08-18,-62.86,-137.65,0.1617,0.0999,0.1283,0.1494,12.3,20.8,-11.9,0.2018,-0.0967,3.2,0.3143,0.9707,0.235,0.1728,0.1696
2026-08-18,-62.86,-116.47,0.225,0.143,0.0924,0.2256,7.0,177.5,-16.6,0.2111,0.2081,6.0,0.3143,0.9707,0.1542,0.1805,0.1873
2026-08-18,-62.86,-95.29,0.2177,0.1972,0.1533,0.216,14.85,230.1,-11.3,0.2443,0.2057,5.0,0.3143,0.9707,0.0863,0.172,0.1962
2026-08-18,-62.86,-74.12,0.2079,0.1759,0.223,0.2324,8.46,76.4,-9.7,0.3386,0.1031,4.0,0.3143,0.9707,0.2739,0.2129,0.233
2026-08-18,-62.86,-52.94,0.3456,0.2903,0.3024,0.2272,12.41,10.5,-12.8,0.3492,-0.2169,4.4,0.3143,0.9707,0.251,0.2292,0.2621
2026-08-18,-62.86,-31.76,0.281,0.2758,0.2738,0.2445,12.43,122.3,-13.6,0.1539,-0.0766,4.9,0.3143,0.9707,0.2348,0.3131,0.1879
2026-08-18,-62.86,-10.59,0.2522,0.3292,0.3541,0.3376,13.19,178.9,-6.1,0.0798,-0.106,6.7,0.3143,0.9707,0.3161,0.253,0.3373
2026-08-18,-62.86,10.59,0.3632,0.405,0.3904,0.3265,7.16,181.0,-13.2,0.1223,0.0895,3.6,0.3143,0.9707,0.3734,0.2924,0.4002
2026-08-18,-62.86,31.76,0.4076,0.4001,0.2675,0.3742,7.95,93.4,-14.1,0.0971,0.2328,6.2,0.3143,0.9707,0.4169,0.341,0.3412
2026-08-18,-62.86,52.94,0.4346,0.3821,0.4311,0.4207,15.24,218.8,-9.1,0.4419,0.1094,4.9,0.3143,0.9707,0.4469,0.4124,0.5018
2026-08-18,-62.86,74.12,0.3416,0.4413,0.3638,0.3536,6.14,82.7,-12.9,0.321,-0.0276,5.2,0.3143,0.9707,0.4125,0.3578,0.449
2026-08-18,-62.86,95.29,0.288,0.2948,0.2845,0.3247,6.63,316.7,-15.4,0.2242,-0.232,3.8,0.3143,0.9707,0.3256,0.326,0.3395
2026-08-18,-62.86,116.47,0.3268,0.306,0.3593,0.3428,16.04,255.6,-7.2,0.141,-0.2755,4.0,0.3143,0.9707,0.3092,0.2797,0.2814
2026-08-18,-62.86,137.65,0.3039,0.2767,0.3801,0.3036,11.5,261.6,-9.0,0.2906,0.0105,5.3,0.3143,0.9707,0.3434,0.2975,0.3389
2026-08-18,-62.86,158.82,0.2542,0.2358,0.3403,0.2193,7.23,231.7,-11.4,0.1273,0.0295,4.3,0.3143,0.9707,0.2812,0.193,0.1971
2026-08-18,-62.86,180.0,0.2368,0.216,0.2021,0.1999,7.12,188.9,-10.4,0.273,-0.0565,4.1,0.3143,0.9707,0.2284,0.1442,0.2365
2026-08-18,-61.43,-180.0,0.1168,0.1387,0.1648,0.1687,5.73,342.2,-12.3,0.1803,-0.1198,4.3,0.2571,0.9707,0.2638,0.2528,0.1608
2026-08-18,-61.43,-158.82,0.2113,0.1757,0.2046,0.1611,16.79,333.6,-11.8,0.0501,-0.035,5.2,0.2571,0.9707,0.1921,0.1398,0.1549
2026-08-18,-61.43,-137.65,0.1723,0.1155,0.1233,0.1807,6.54,109.8,-12.5,0.0977,0.1291,4.5,0.2571,0.9707,0.1171,0.1232,0.1602
2026-08-18,-61.43,-116.47,0.1423,0.1292,0.0818,0.1305,7.63,11.5,-12.6,0.0723,-0.0123,5.4,0.2571,0.9707,0.0666,0.199,0.224
2026-08-18,-61.43,-95.29,0.1191,0.1374,0.1773,0.1379,11.15,205.2,-13.5,0.165,0.057,7.6,0.2571,0.9707,0.2513,0.0865,0.1591
2026-08-18,-61.43,-74.12,0.1946,0.2062,0.129,0.1821,10.58,336.4,-7.8,0.4151,0.207,6.9,0.2571,0.9707,0.186,0.1637,0.1544
2026-08-18,-61.43,-52.94,0.1797,0.1144,0.2098,0.1947,16.12,279.5,-12.0,0.0602,-0.1226,5.6,0.2571,0.9707,0.1825,0.171,0.2284
2026-08-18,-61.43,-31.76,0.2393,0.2571,0.2268,0.2323,12.68,85.5,-8.7,0.1576,-0.0842,5.7,0.2571,0.9707,0.2357,0.2227,0.2399
2026-08-18,-61.43,-10.59,0.2899,0.2029,0.1899,0.2915,17.49,16.9,-10.8,0.1701,0.0389,5.8,0.2571,0.9707,0.2783,0.2505,0.2927
2026-08-18,-61.43,10.59,0.3065,0.2343,0.3351,0.2195,13.3,193.9,-8.5,0.2479,-0.1299,5.5,0.2571,0.9707,0.2837,0.3512,0.3119
2026-08-18,-61.43,31.76,0.371,0.3548,0.3464,0.2688,17.22,124.6,-8.6,0.3702,-0.0163,3.5,0.2571,0.9707,0.2745,0.2775,0.2787
2026-08-18,-61.43,52.94,0.3126,0.2895,0.3866,0.2664,10.97,231.1,-11.7,0.0658,-0.1013,3.7,0.2571,0.9707,0.3571,0.2967,0.3354
2026-08-18,-61.43,74.12,0.3338,0.3161,0.3492,0.3555,9.67,327.7,-12.8,0.3819,0.1212,4.8,0.2571,0.9707,0.3444,0.291,0.3039
2026-08-18,-61.43,95.29,0.3348,0.3929,0.3095,0.299,16.95,173.5,-8.2,0.0914,-0.2081,6.4,0.2571,0.9707,0.3057,0.3406,0.3474
2026-08-18,-61.43,116.47,0.3695,0.291,0.3366,0.346,13.13,110.0,-16.7,0.0882,0.0933,5.6,0.2571,0.9707,0.2848,0.2703,0.2495
2026-08-18,-61.43,137.65,0.2707,0.3155,0.2489,0.2475,14.41,45.6,-15.3,0.425,-0.0479,5.8,0.2571,0.9707,0.3047,0.2419,0.3192
2026-08-18,-61.43,158.82,0.1752,0.2169,0.2177,0.2483,14.26,94.6,-8.3,0.434,-0.3437,4.2,0.2571,0.9707,0.2003,0.218,0.2042
2026-08-18,-61.43,180.0,0.2327,0.1628,0.2154,0.1396,12.46,145.6,-16.6,0.1534,-0.0416,5.7,0.2571,0.9707,0.1514,0.1563,0.0954
2026-08-18,-60.0,-180.0,0.1319,0.1269,0.1701,0.117,5.28,186.5,-9.6,0.2643,-0.0226,5.7,0.2,0.9707,0.1944,0.1649,0.067
2026-08-18,-60.0,-158.82,0.0707,0.0403,0.0852,0.1486,9.49,228.5,-12.0,0.4129,0.156,5.2,0.2,0.9707,0.1581,0.1263,0.1162
2026-08-18,-60.0,-137.65,0.0,0.0436,0.0629,0.0818,17.58,77.2,-1.4,0.2591,0.1363,7.1,0.2,0.9707,0.1268,0.1238,0.1025
