date,lat,lon,wind_speed_ms,wind_dir_deg,temp_celsius,pressure_hpa,source
2026-08-22,-60.0,81.82,13.16,321.3,-8.1,969.3,demo_simulation
2026-08-22,-60.0,114.55,9.33,22.8,-2.7,994.3,demo_simulation
2026-08-22,-60.0,147.27,15.33,164.1,-6.0,971.4,demo_simulation
2026-08-22,-60.0,180.0,14.41,288.8,-0.8,1004.4,demo_simulation
2026-08-21,-78.0,-180.0,9.96,84.6,-26.4,961.7,demo_simulation
2026-08-21,-78.0,-147.27,13.27,285.8,-18.7,1000.1,demo_simulation
2026-08-21,-78.0,-114.55,7.16,82.5,-20.4,973.6,demo_simulation
2026-08-21,-78.0,-81.82,10.85,135.5,-24.3,999.7,demo_simulation
2026-08-21,-78.0,-49.09,9.21,172.4,-18.3,984.0,demo_simulation
2026-08-21,-78.0,-16.36,9.54,135.3,-24.7,1004.9,demo_simulation
2026-08-21,-78.0,16.36,17.92,173.7,-23.4,1004.9,demo_simulation
2026-08-21,-78.0,49.09,14.0,225.1,-22.4,972.0,demo_simulation
2026-08-21,-78.0,81.82,9.97,75.9,-24.9,966.6,demo_simulation
2026-08-21,-78.0,114.55,15.21,105.3,-26.9,994.7,demo_simulation
2026-08-21,-78.0,147.27,17.26,113.8,-26.0,992.3,demo_simulation
2026-08-21,-78.0,180.0,8.38,303.6,-27.0,962.2,demo_simulation
2026-08-21,-75.43,-180.0,12.27,55.7,-20.4,984.5,demo_simulation
2026-08-21,-75.43,-147.27,10.7,278.2,-22.4,980.5,demo_simulation
2026-08-21,-75.43,-114.55,17.26,40.7,-22.6,1007.7,demo_simulation
2026-08-21,-75.43,-81.82,6.85,167.6,-23.1,980.0,demo_simulation
2026-08-21,-75.43,-49.09,13.47,272.2,-21.6,984.9,demo_simulation
2026-08-21,-75.43,-16.36,14.29,92.4,-25.0,1008.7,demo_simulation
2026-08-21,-75.43,16.36,8.69,85.1,-17.9,969.3,demo_simulation
2026-08-21,-75.43,49.09,12.36,101.8,-19.1,1005.8,demo_simulation
2026-08-21,-75.43,81.82,10.01,216.0,-19.3,966.6,demo_simulation
2026-08-21,-75.43,114.55,15.81,262.6,-21.8,982.9,demo_simulation
2026-08-21,-75.43,147.27,5.46,73.7,-25.1,1002.3,demo_simulation
2026-08-21,-75.43,180.0,7.24,357.2,-17.9,975.0,demo_simulation
2026-08-21,-72.86,-180.0,6.82,311.0,-17.0,983.6,demo_simulation
2026-08-21,-72.86,-147.27,13.26,108.6,-17.9,984.3,demo_simulation
2026-08-21,-72.86,-114.55,11.37,52.6,-19.3,961.8,demo_simulation
2026-08-21,-72.86,-81.82,14.37,75.0,-16.1,988.5,demo_simulation
2026-08-21,-72.86,-49.09,11.63,207.1,-22.6,1003.8,demo_simulation
2026-08-21,-72.86,-16.36,12.82,168.9,-17.8,969.8,demo_simulation
2026-08-21,-72.86,16.36,13.29,353.5,-19.7,977.4,demo_simulation
2026-08-21,-72.86,49.09,15.31,341.5,-13.8,983.2,demo_simulation
2026-08-21,-72.86,81.82,10.75,81.5,-18.2,986.8,demo_simulation
2026-08-21,-72.86,114.55,6.95,309.9,-24.8,988.7,demo_simulation
2026-08-21,-72.86,147.27,6.7,112.6,-15.7,974.3,demo_simulation
2026-08-21,-72.86,180.0,11.03,38.6,-18.8,979.3,demo_simulation
2026-08-21,-70.29,-180.0,5.35,330.4,-14.5,1002.3,demo_simulation
2026-08-21,-70.29,-147.27,5.57,2.9,-21.1,997.9,demo_simulation
2026-08-21,-70.29,-114.55,8.2,255.4,-16.0,999.9,demo_simulation
2026-08-21,-70.29,-81.82,6.3,270.5,-13.1,1000.2,demo_simulation
2026-08-21,-70.29,-49.09,13.98,19.6,-16.9,971.9,demo_simulation
2026-08-21,-70.29,-16.36,10.28,351.6,-18.3,984.7,demo_simulation
2026-08-21,-70.29,16.36,7.5,137.0,-17.1,977.4,demo_simulation
2026-08-21,-70.29,49.09,13.56,41.9,-14.4,1009.1,demo_simulation
2026-08-21,-70.29,81.82,10.65,190.1,-20.7,984.4,demo_simulation
2026-08-21,-70.29,114.55,7.11,33.3,-19.7,966.4,demo_simulation
2026-08-21,-70.29,147.27,10.88,252.5,-13.5,966.5,demo_simulation
2026-08-21,-70.29,180.0,9.34,309.8,-13.8,964.1,demo_simulation
2026-08-21,-67.71,-180.0,11.15,285.7,-16.2,963.2,demo_simulation
2026-08-21,-67.71,-147.27,13.45,238.1,-14.5,976.3,demo_simulation
2026-08-21,-67.71,-114.55,7.78,29.6,-19.3,975.6,demo_simulation
2026-08-21,-67.71,-81.82,10.48,281.6,-14.4,984.4,demo_simulation
2026-08-21,-67.71,-49.09,9.87,96.8,-15.3,980.6,demo_simulation
2026-08-21,-67.71,-16.36,5.65,200.0,-11.7,989.7,demo_simulation
2026-08-21,-67.71,16.36,15.19,100.8,-16.1,966.1,demo_simulation
2026-08-21,-67.71,49.09,13.56,353.3,-14.9,986.7,demo_simulation
2026-08-21,-67.71,81.82,9.25,312.6,-19.0,981.0,demo_simulation
2026-08-21,-67.71,114.55,15.32,28.2,-18.2,996.4,demo_simulation
2026-08-21,-67.71,147.27,17.67,162.3,-18.4,994.9,demo_simulation
2026-08-21,-67.71,180.0,9.41,172.7,-15.9,980.2,demo_simulation
2026-08-21,-65.14,-180.0,5.68,184.1,-14.9,969.3,demo_simulation
2026-08-21,-65.14,-147.27,7.26,3.6,-11.6,961.3,demo_simulation
2026-08-21,-65.14,-114.55,10.87,19.1,-9.9,993.9,demo_simulation
2026-08-21,-65.14,-81.82,15.83,148.4,-17.2,982.4,demo_simulation
2026-08-21,-65.14,-49.09,10.04,223.0,-13.0,961.5,demo_simulation
2026-08-21,-65.14,-16.36,5.18,231.5,-11.1,964.2,demo_simulation
2026-08-21,-65.14,16.36,12.17,156.6,-15.0,992.6,demo_simulation
2026-08-21,-65.14,49.09,12.97,48.5,-12.2,990.4,demo_simulation
2026-08-21,-65.14,81.82,15.76,82.0,-11.6,982.3,demo_simulation
2026-08-21,-65.14,114.55,13.79,236.5,-10.8,1003.8,demo_simulation
2026-08-21,-65.14,147.27,11.28,245.8,-12.9,975.7,demo_simulation
2026-08-21,-65.14,180.0,12.91,3.3,-13.1,964.2,demo_simulation
2026-08-21,-62.57,-180.0,14.09,190.0,-12.0,960.6,demo_simulation
2026-08-21,-62.57,-147.27,12.85,223.7,-7.3,997.4,demo_simulation
2026-08-21,-62.57,-114.55,14.77,318.0,-11.9,995.5,demo_simulation
2026-08-21,-62.57,-81.82,14.92,78.1,-13.3,974.4,demo_simulation
2026-08-21,-62.57,-49.09,13.46,108.4,-11.8,988.1,demo_simulation
2026-08-21,-62.57,-16.36,17.19,39.2,-13.2,982.6,demo_simulation
2026-08-21,-62.57,16.36,13.22,212.4,-11.1,962.5,demo_simulation
2026-08-21,-62.57,49.09,10.29,215.3,-10.5,960.0,demo_simulation
2026-08-21,-62.57,81.82,15.64,226.1,-10.8,994.5,demo_simulation
2026-08-21,-62.57,114.55,11.35,340.5,-16.0,966.9,demo_simulation
2026-08-21,-62.57,147.27,17.24,138.7,-11.2,970.7,demo_simulation
2026-08-21,-62.57,180.0,9.22,276.8,-14.2,1000.2,demo_simulation
2026-08-21,-60.0,-180.0,7.16,217.6,-13.3,1003.6,demo_simulation
2026-08-21,-60.0,-147.27,9.96,71.4,-9.3,990.9,demo_simulation
2026-08-21,-60.0,-114.55,9.07,129.8,-7.8,1008.1,demo_simulation
2026-08-21,-60.0,-81.82,5.85,255.8,-9.4,965.1,demo_simulation
2026-08-21,-60.0,-49.09,16.18,124.1,-10.2,979.9,demo_simulation
2026-08-21,-60.0,-16.36,5.47,333.2,-11.6,990.5,demo_simulation
2026-08-21,-60.0,16.36,16.08,215.7,-7.9,985.6,demo_simulation
2026-08-21,-60.0,49.09,15.24,350.4,-9.1,973.0,demo_simulation
2026-08-21,-60.0,81.82,16.97,262.3,-10.4,983.1,demo_simulation
2026-08-21,-60.0,114.55,14.93,304.0,-10.2,968.3,demo_simulation
2026-08-21,-60.0,147.27,14.54,38.8,-14.0,998.6,demo_simulation
2026-08-21,-60.0,180.0,8.39,264.5,-3.1,966.6,demo_simulation
2026-08-20,-78.0,-180.0,16.45,167.6,-29.6,989.6,demo_simulation
2026-08-20,-78.0,-147.27,12.89,265.7,-26.7,996.8,demo_simulation
2026-08-20,-78.0,-114.55,13.25,196.2,-22.3,965.7,demo_simulation
2026-08-20,-78.0,-81.82,6.83,194.8,-22.0,983.7,demo_simulation
2026-08-20,-78.0,-49.09,8.06,75.2,-26.1,966.8,demo_simulation
2026-08-20,-78.0,-16.36,6.57,347.0,-25.0,998.3,demo_simulation
2026-08-20,-78.0,16.36,15.99,53.0,-25.3,988.9,demo_simulation
2026-08-20,-78.0,49.09,12.06,225.6,-27.7,979.1,demo_simulation
2026-08-20,-78.0,81.82,10.57,285.6,-22.2,975.2,demo_simulation
2026-08-20,-78.0,114.55,7.65,191.4,-25.9,985.8,demo_simulation
2026-08-20,-78.0,147.27,13.91,31.3,-20.6,985.3,demo_simulation
2026-08-20,-78.0,180.0,9.71,308.2,-22.4,1008.6,demo_simulation
2026-08-20,-75.43,-180.0,7.12,142.4,-19.6,962.9,demo_simulation
2026-08-20,-75.43,-147.27,17.42,332.5,-20.1,980.6,demo_simulation
2026-08-20,-75.43,-114.55,15.87,126.0,-22.4,988.9,demo_simulation
2026-08-20,-75.43,-81.82,15.51,185.6,-18.1,988.2,demo_simulation
2026-08-20,-75.43,-49.09,11.46,97.1,-23.9,997.5,demo_simulation
2026-08-20,-75.43,-16.36,8.13,70.2,-20.6,985.0,demo_simulation
2026-08-20,-75.43,16.36,6.12,168.7,-18.4,974.0,demo_simulation
2026-08-20,-75.43,49.09,15.9,232.8,-19.8,993.2,demo_simulation
2026-08-20,-75.43,81.82,9.2,356.9,-18.7,993.2,demo_simulation
2026-08-20,-75.43,114.55,17.3,347.7,-24.2,1007.1,demo_simulation
2026-08-20,-75.43,147.27,15.25,305.1,-18.2,971.0,demo_simulation
2026-08-20,-75.43,180.0,5.33,235.9,-23.9,969.0,demo_simulation
2026-08-20,-72.86,-180.0,13.9,2.8,-25.0,1008.7,demo_simulation
2026-08-20,-72.86,-147.27,16.89,86.1,-21.2,997.6,demo_simulation
2026-08-20,-72.86,-114.55,11.62,254.9,-19.2,985.8,demo_simulation
2026-08-20,-72.86,-81.82,12.92,10.1,-18.6,992.9,demo_simulation
2026-08-20,-72.86,-49.09,5.48,140.1,-22.1,960.3,demo_simulation
2026-08-20,-72.86,-16.36,5.26,346.7,-26.8,1005.1,demo_simulation
2026-08-20,-72.86,16.36,6.83,286.0,-17.8,960.0,demo_simulation
2026-08-20,-72.86,49.09,14.07,87.5,-19.2,1003.5,demo_simulation
2026-08-20,-72.86,81.82,17.89,82.8,-17.8,991.8,demo_simulation
2026-08-20,-72.86,114.55,8.0,52.7,-17.7,982.9,demo_simulation
2026-08-20,-72.86,147.27,7.88,302.8,-16.5,984.5,demo_simulation
2026-08-20,-72.86,180.0,12.59,227.0,-18.7,961.3,demo_simulation
2026-08-20,-70.29,-180.0,5.73,342.9,-16.3,972.5,demo_simulation
2026-08-20,-70.29,-147.27,6.99,299.9,-22.8,982.0,demo_simulation
2026-08-20,-70.29,-114.55,9.41,68.7,-17.1,987.8,demo_simulation
2026-08-20,-70.29,-81.82,8.56,103.7,-15.6,975.1,demo_simulation
2026-08-20,-70.29,-49.09,5.78,277.4,-18.4,972.2,demo_simulation
2026-08-20,-70.29,-16.36,16.33,327.1,-14.5,1000.2,demo_simulation
2026-08-20,-70.29,16.36,16.07,235.6,-18.5,1000.3,demo_simulation
2026-08-20,-70.29,49.09,17.34,228.6,-16.4,986.8,demo_simulation
2026-08-20,-70.29,81.82,7.27,355.7,-18.9,984.6,demo_simulation
2026-08-20,-70.29,114.55,12.63,137.5,-23.6,982.8,demo_simulation
2026-08-20,-70.29,147.27,6.91,342.2,-14.8,1002.9,demo_simulation
2026-08-20,-70.29,180.0,15.39,227.6,-19.2,990.5,demo_simulation
2026-08-20,-67.71,-180.0,17.36,344.1,-16.1,961.3,demo_simulation
2026-08-20,-67.71,-147.27,8.1,168.7,-13.3,964.2,demo_simulation
2026-08-20,-67.71,-114.55,14.28,294.6,-18.3,970.2,demo_simulation
2026-08-20,-67.71,-81.82,13.56,238.1,-14.1,993.9,demo_simulation
2026-08-20,-67.71,-49.09,16.76,69.5,-14.2,971.2,demo_simulation
2026-08-20,-67.71,-16.36,10.81,322.9,-17.0,970.3,demo_simulation
2026-08-20,-67.71,16.36,11.44,9.7,-13.3,987.1,demo_simulation
2026-08-20,-67.71,49.09,13.28,358.8,-13.5,999.6,demo_simulation
2026-08-20,-67.71,81.82,16.71,36.9,-14.6,991.0,demo_simulation
2026-08-20,-67.71,114.55,5.03,118.9,-18.3,977.7,demo_simulation
2026-08-20,-67.71,147.27,9.65,245.9,-19.7,999.2,demo_simulation
2026-08-20,-67.71,180.0,8.48,324.4,-8.0,1002.9,demo_simulation
2026-08-20,-65.14,-180.0,6.05,169.6,-9.3,972.2,demo_simulation
2026-08-20,-65.14,-147.27,13.85,208.0,-10.4,973.7,demo_simulation
2026-08-20,-65.14,-114.55,14.63,164.3,-14.6,1004.7,demo_simulation
2026-08-20,-65.14,-81.82,16.67,307.3,-13.1,980.9,demo_simulation
2026-08-20,-65.14,-49.09,16.63,97.4,-13.0,989.7,demo_simulation
2026-08-20,-65.14,-16.36,16.29,262.4,-16.0,1002.3,demo_simulation
2026-08-20,-65.14,16.36,11.93,145.8,-13.5,994.4,demo_simulation
2026-08-20,-65.14,49.09,14.43,89.5,-13.1,966.0,demo_simulation
2026-08-20,-65.14,81.82,6.81,93.3,-14.5,963.8,demo_simulation
2026-08-20,-65.14,114.55,10.28,248.8,-13.1,975.9,demo_simulation
2026-08-20,-65.14,147.27,13.18,212.4,-12.9,1004.8,demo_simulation
2026-08-20,-65.14,180.0,17.99,212.9,-11.7,981.2,demo_simulation
2026-08-20,-62.57,-180.0,15.85,320.4,-9.9,994.5,demo_simulation
2026-08-20,-62.57,-147.27,10.29,197.4,-9.9,961.1,demo_simulation
2026-08-20,-62.57,-114.55,5.01,271.9,-9.6,984.7,demo_simulation
2026-08-20,-62.57,-81.82,13.77,179.3,-13.5,981.2,demo_simulation
2026-08-20,-62.57,-49.09,10.34,203.8,-13.1,1003.8,demo_simulation
2026-08-20,-62.57,-16.36,15.87,222.2,-18.2,982.3,demo_simulation
2026-08-20,-62.57,16.36,13.57,104.9,-7.8,972.4,demo_simulation
2026-08-20,-62.57,49.09,17.33,234.9,-16.6,1004.3,demo_simulation
2026-08-20,-62.57,81.82,10.98,294.5,-7.9,1001.0,demo_simulation
2026-08-20,-62.57,114.55,7.07,355.7,-3.6,961.7,demo_simulation
2026-08-20,-62.57,147.27,8.24,326.8,-11.4,973.2,demo_simulation
2026-08-20,-62.57,180.0,12.7,49.1,-14.6,967.8,demo_simulation
2026-08-20,-60.0,-180.0,8.45,104.9,-8.0,966.3,demo_simulation
2026-08-20,-60.0,-147.27,7.3,302.4,-7.6,998.1,demo_simulation
2026-08-20,-60.0,-114.55,13.31,60.6,-0.9,969.8,demo_simulation
2026-08-20,-60.0,-81.82,13.51,73.6,-7.2,969.7,demo_simulation
2026-08-20,-60.0,-49.09,6.91,219.7,-10.4,1008.3,demo_simulation
2026-08-20,-60.0,-16.36,6.25,338.9,-7.4,1000.0,demo_simulation
2026-08-20,-60.0,16.36,10.09,253.0,-10.4,968.4,demo_simulation
2026-08-20,-60.0,49.09,18.0,128.1,-3.0,1001.7,demo_simulation
2026-08-20,-60.0,81.82,12.59,260.3,-12.7,969.6,demo_simulation
2026-08-20,-60.0,114.55,16.85,199.3,-9.2,978.7,demo_simulation
2026-08-20,-60.0,147.27,14.31,265.3,-13.6,1003.5,demo_simulation
2026-08-20,-60.0,180.0,5.65,258.3,-10.5,962.6,demo_simulation
2026-08-19,-78.0,-180.0,12.51,161.7,-20.9,995.7,demo_simulation
2026-08-19,-78.0,-147.27,15.77,167.5,-19.7,978.6,demo_simulation
2026-08-19,-78.0,-114.55,15.28,184.6,-26.8,979.5,demo_simulation
2026-08-19,-78.0,-81.82,15.8,15.5,-21.0,969.8,demo_simulation
2026-08-19,-78.0,-49.09,17.45,116.1,-23.2,967.5,demo_simulation
2026-08-19,-78.0,-16.36,10.29,296.9,-18.6,970.0,demo_simulation
2026-08-19,-78.0,16.36,12.22,98.0,-27.5,972.0,demo_simulation
2026-08-19,-78.0,49.09,6.15,17.7,-23.1,1000.5,demo_simulation
2026-08-19,-78.0,81.82,15.47,167.0,-27.5,987.8,demo_simulation
2026-08-19,-78.0,114.55,14.18,57.6,-25.3,994.3,demo_simulation
2026-08-19,-78.0,147.27,12.02,332.4,-22.5,988.9,demo_simulation
2026-08-19,-78.0,180.0,9.52,102.2,-21.7,990.3,demo_simulation
2026-08-19,-75.43,-180.0,8.75,164.1,-22.3,975.8,demo_simulation
2026-08-19,-75.43,-147.27,10.95,227.2,-23.6,980.7,demo_simulation
2026-08-19,-75.43,-114.55,9.13,322.3,-20.1,980.4,demo_simulation
2026-08-19,-75.43,-81.82,17.65,18.7,-18.7,969.3,demo_simulation
2026-08-19,-75.43,-49.09,13.7,186.7,-18.4,984.9,demo_simulation
2026-08-19,-75.43,-16.36,10.67,253.4,-27.1,999.6,demo_simulation
2026-08-19,-75.43,16.36,7.56,189.5,-23.3,1002.0,demo_simulation
2026-08-19,-75.43,49.09,6.78,187.2,-19.8,969.1,demo_simulation
2026-08-19,-75.43,81.82,10.84,7.3,-20.7,994.0,demo_simulation
2026-08-19,-75.43,114.55,7.85,144.4,-20.0,980.2,demo_simulation
2026-08-19,-75.43,147.27,12.44,131.8,-19.3,986.8,demo_simulation
2026-08-19,-75.43,180.0,15.25,261.4,-23.7,977.3,demo_simulation
2026-08-19,-72.86,-180.0,16.64,287.7,-11.8,963.7,demo_simulation
2026-08-19,-72.86,-147.27,15.5,266.5,-21.1,1005.4,demo_simulation
2026-08-19,-72.86,-114.55,16.41,21.9,-16.4,997.1,demo_simulation
2026-08-19,-72.86,-81.82,9.96,9.5,-19.9,979.7,demo_simulation
2026-08-19,-72.86,-49.09,12.22,33.8,-16.2,962.2,demo_simulation
2026-08-19,-72.86,-16.36,16.59,36.5,-26.4,960.5,demo_simulation
2026-08-19,-72.86,16.36,14.2,217.4,-22.4,967.4,demo_simulation
2026-08-19,-72.86,49.09,5.35,16.3,-17.4,961.4,demo_simulation
2026-08-19,-72.86,81.82,8.16,52.6,-22.1,1002.5,demo_simulation
2026-08-19,-72.86,114.55,5.92,151.3,-19.6,994.5,demo_simulation
2026-08-19,-72.86,147.27,8.09,75.7,-21.1,988.3,demo_simulation
2026-08-19,-72.86,180.0,5.38,338.0,-19.1,1004.8,demo_simulation
2026-08-19,-70.29,-180.0,5.02,103.1,-18.4,976.3,demo_simulation
2026-08-19,-70.29,-147.27,8.98,1.0,-18.6,998.5,demo_simulation
2026-08-19,-70.29,-114.55,16.0,26.8,-17.0,968.9,demo_simulation
2026-08-19,-70.29,-81.82,10.82,27.6,-16.4,965.6,demo_simulation
2026-08-19,-70.29,-49.09,12.66,233.5,-15.2,960.9,demo_simulation
2026-08-19,-70.29,-16.36,8.74,332.1,-19.5,1007.3,demo_simulation
2026-08-19,-70.29,16.36,7.55,23.7,-19.6,1005.5,demo_simulation
2026-08-19,-70.29,49.09,6.89,10.3,-10.9,995.5,demo_simulation
2026-08-19,-70.29,81.82,7.51,182.9,-19.7,976.4,demo_simulation
2026-08-19,-70.29,114.55,13.59,208.0,-18.9,1004.4,demo_simulation
2026-08-19,-70.29,147.27,6.16,52.0,-16.0,964.7,demo_simulation
2026-08-19,-70.29,180.0,7.28,235.7,-18.2,981.9,demo_simulation
2026-08-19,-67.71,-180.0,17.79,106.6,-17.0,967.8,demo_simulation
2026-08-19,-67.71,-147.27,9.63,160.5,-15.4,963.5,demo_simulation
2026-08-19,-67.71,-114.55,8.04,1.4,-15.4,977.3,demo_simulation
2026-08-19,-67.71,-81.82,5.57,235.5,-16.4,962.4,demo_simulation
2026-08-19,-67.71,-49.09,14.06,68.8,-13.2,988.4,demo_simulation
2026-08-19,-67.71,-16.36,11.14,163.3,-18.0,994.0,demo_simulation
2026-08-19,-67.71,16.36,15.03,285.6,-9.5,975.9,demo_simulation
2026-08-19,-67.71,49.09,11.54,75.2,-17.3,961.8,demo_simulation
2026-08-19,-67.71,81.82,7.9,79.5,-18.3,976.3,demo_simulation
2026-08-19,-67.71,114.55,17.22,280.8,-12.6,968.7,demo_simulation
2026-08-19,-67.71,147.27,16.85,188.6,-16.3,986.7,demo_simulation
2026-08-19,-67.71,180.0,13.04,268.5,-17.3,970.2,demo_simulation
2026-08-19,-65.14,-180.0,7.44,292.6,-20.4,1003.3,demo_simulation
2026-08-19,-65.14,-147.27,16.25,295.4,-13.8,979.5,demo_simulation
2026-08-19,-65.14,-114.55,14.23,121.1,-12.1,1004.5,demo_simulation
2026-08-19,-65.14,-81.82,13.22,269.1,-15.8,1006.1,demo_simulation
2026-08-19,-65.14,-49.09,11.4,62.6,-10.3,980.6,demo_simulation
2026-08-19,-65.14,-16.36,7.72,273.6,-15.8,960.7,demo_simulation
2026-08-19,-65.14,16.36,10.29,86.7,-13.3,995.1,demo_simulation
2026-08-19,-65.14,49.09,16.71,307.4,-14.4,1009.3,demo_simulation
2026-08-19,-65.14,81.82,17.61,338.4,-14.7,992.8,demo_simulation
2026-08-19,-65.14,114.55,15.61,104.4,-14.3,990.1,demo_simulation
2026-08-19,-65.14,147.27,6.39,46.1,-18.8,1001.8,demo_simulation
2026-08-19,-65.14,180.0,16.42,285.4,-15.0,993.0,demo_simulation
2026-08-19,-62.57,-180.0,6.24,169.2,-8.8,1003.6,demo_simulation
2026-08-19,-62.57,-147.27,6.94,344.8,-12.1,1006.3,demo_simulation
2026-08-19,-62.57,-114.55,9.17,238.1,-9.8,999.6,demo_simulation
2026-08-19,-62.57,-81.82,14.77,221.8,-11.1,995.6,demo_simulation
2026-08-19,-62.57,-49.09,14.56,208.8,-10.1,982.1,demo_simulation
2026-08-19,-62.57,-16.36,10.6,352.9,-17.5,974.0,demo_simulation
2026-08-19,-62.57,16.36,9.14,149.4,-14.2,981.5,demo_simulation
2026-08-19,-62.57,49.09,14.03,7.6,-5.1,984.6,demo_simulation
2026-08-19,-62.57,81.82,11.5,175.5,-15.3,963.2,demo_simulation
2026-08-19,-62.57,114.55,8.07,135.1,-11.5,976.5,demo_simulation
2026-08-19,-62.57,147.27,6.82,173.9,-17.2,989.5,demo_simulation
2026-08-19,-62.57,180.0,13.88,356.1,-11.7,1001.9,demo_simulation
2026-08-19,-60.0,-180.0,8.33,5.7,-9.5,983.8,demo_simulation
2026-08-19,-60.0,-147.27,6.89,83.7,-9.8,960.8,demo_simulation
2026-08-19,-60.0,-114.55,12.37,134.8,-2.9,1008.9,demo_simulation
2026-08-19,-60.0,-81.82,5.64,208.2,-11.8,986.3,demo_simulation
2026-08-19,-60.0,-49.09,16.39,215.2,-9.4,997.8,demo_simulation
2026-08-19,-60.0,-16.36,13.2,148.6,-5.6,976.9,demo_simulation
2026-08-19,-60.0,16.36,7.35,280.0,-11.9,1004.8,demo_simulation
2026-08-19,-60.0,49.09,9.22,333.2,-13.0,989.5,demo_simulation
2026-08-19,-60.0,81.82,17.79,100.3,-13.4,994.1,demo_simulation
2026-08-19,-60.0,114.55,8.66,131.9,-8.2,989.8,demo_simulation
2026-08-19,-60.0,147.27,6.48,306.6,-6.2,975.0,demo_simulation
2026-08-19,-60.0,180.0,10.87,3.2,-15.2,966.0,demo_simulation
2026-08-18,-78.0,-180.0,17.04,353.8,-23.0,1001.4,demo_simulation
2026-08-18,-78.0,-147.27,15.7,333.6,-24.0,1009.9,demo_simulation
2026-08-18,-78.0,-114.55,10.36,180.2,-20.0,986.3,demo_simulation
2026-08-18,-78.0,-81.82,12.51,134.6,-21.2,975.9,demo_simulation
2026-08-18,-78.0,-49.09,5.6,90.0,-24.1,1007.3,demo_simulation
2026-08-18,-78.0,-16.36,10.07,294.3,-24.1,998.6,demo_simulation
2026-08-18,-78.0,16.36,10.55,110.8,-24.9,1000.6,demo_simulation
2026-08-18,-78.0,49.09,5.18,172.4,-22.0,985.2,demo_simulation
2026-08-18,-78.0,81.82,13.86,256.0,-25.7,984.4,demo_simulation
2026-08-18,-78.0,114.55,17.33,278.2,-22.9,983.3,demo_simulation
2026-08-18,-78.0,147.27,16.8,240.6,-28.2,971.6,demo_simulation
2026-08-18,-78.0,180.0,14.2,107.4,-23.7,966.4,demo_simulation
2026-08-18,-75.43,-180.0,9.14,283.5,-18.5,991.8,demo_simulation
2026-08-18,-75.43,-147.27,6.71,259.1,-13.8,976.4,demo_simulation
2026-08-18,-75.43,-114.55,15.85,192.3,-22.2,967.4,demo_simulation
2026-08-18,-75.43,-81.82,12.2,139.4,-24.5,966.5,demo_simulation
2026-08-18,-75.43,-49.09,16.02,106.1,-16.9,985.2,demo_simulation
2026-08-18,-75.43,-16.36,16.41,15.6,-17.5,1008.8,demo_simulation
2026-08-18,-75.43,16.36,10.87,156.3,-29.1,974.5,demo_simulation
2026-08-18,-75.43,49.09,12.76,245.9,-19.4,973.6,demo_simulation
2026-08-18,-75.43,81.82,6.78,285.0,-22.0,974.4,demo_simulation
2026-08-18,-75.43,114.55,9.33,92.7,-21.4,979.7,demo_simulation
2026-08-18,-75.43,147.27,12.41,188.4,-18.3,981.0,demo_simulation
2026-08-18,-75.43,180.0,11.37,310.2,-21.4,974.1,demo_simulation
2026-08-18,-72.86,-180.0,9.45,266.0,-20.4,976.7,demo_simulation
2026-08-18,-72.86,-147.27,12.48,167.2,-19.6,968.1,demo_simulation
2026-08-18,-72.86,-114.55,6.65,253.0,-20.4,968.5,demo_simulation
2026-08-18,-72.86,-81.82,13.69,145.2,-22.2,1003.1,demo_simulation
2026-08-18,-72.86,-49.09,12.66,131.8,-14.4,985.5,demo_simulation
2026-08-18,-72.86,-16.36,16.93,202.3,-19.6,1007.7,demo_simulation
2026-08-18,-72.86,16.36,10.45,60.0,-21.5,993.9,demo_simulation
2026-08-18,-72.86,49.09,16.37,134.9,-21.3,961.3,demo_simulation
2026-08-18,-72.86,81.82,14.41,37.3,-13.5,985.2,demo_simulation
2026-08-18,-72.86,114.55,16.07,217.6,-24.5,1004.5,demo_simulation
2026-08-18,-72.86,147.27,10.25,27.5,-20.9,1007.7,demo_simulation
2026-08-18,-72.86,180.0,14.92,208.6,-21.2,977.0,demo_simulation
2026-08-18,-70.29,-180.0,15.15,357.3,-15.0,968.3,demo_simulation
2026-08-18,-70.29,-147.27,7.82,333.0,-12.7,986.5,demo_simulation
2026-08-18,-70.29,-114.55,7.97,309.0,-19.7,989.8,demo_simulation
2026-08-18,-70.29,-81.82,8.15,291.7,-19.8,971.6,demo_simulation
2026-08-18,-70.29,-49.09,10.27,281.3,-20.4,990.7,demo_simulation
2026-08-18,-70.29,-16.36,5.69,59.7,-14.8,960.3,demo_simulation
2026-08-18,-70.29,16.36,10.24,151.1,-19.8,984.9,demo_simulation
2026-08-18,-70.29,49.09,6.41,164.0,-10.8,984.5,demo_simulation
2026-08-18,-70.29,81.82,13.36,217.7,-20.0,984.7,demo_simulation
2026-08-18,-70.29,114.55,11.05,87.1,-21.6,979.1,demo_simulation
2026-08-18,-70.29,147.27,7.81,288.8,-20.7,976.1,demo_simulation
2026-08-18,-70.29,180.0,9.5,53.8,-16.2,989.7,demo_simulation
2026-08-18,-67.71,-180.0,6.33,337.5,-18.5,998.7,demo_simulation
2026-08-18,-67.71,-147.27,14.89,250.8,-17.1,989.2,demo_simulation
2026-08-18,-67.71,-114.55,5.6,157.3,-15.5,980.0,demo_simulation
